dealer_code	dealer	type_code	type_description	status	stock_status	aging_bucket	units	source_file	source_table_range	as_of	privacy_transform
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	LY2	GENIO CBS	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	LZ2	GENIO CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MF1	STYLO 160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MG1	STYLO 160 ABS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MGA	STYLO 160 ABS SPECIAL	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MJ2	BEAT SPORTY CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MJ2	BEAT SPORTY CBS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MK2	BEAT SPORTY CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MK2	BEAT SPORTY CBS ISS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	ML2	BEAT SPORTY DLX SMART KEY	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MM2	BEAT STREET	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MM2	BEAT STREET	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MN0	CUV e:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MRB	SCOOPY FASHION	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MRB	SCOOPY FASHION	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MRB	SCOOPY FASHION	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MS1	SCOOPY PRESTIGE	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MS1	SCOOPY PRESTIGE	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MS1	SCOOPY PRESTIGE	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MSB	SCOOPY STYLISH	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MSB	SCOOPY STYLISH	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MT1	PCX160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MT1	PCX160 CBS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MV1	PCX160 ABS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MV1	PCX160 ABS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MX0	ICON E:	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MX0	ICON E:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MY0	VARIO EVO 160 CBS Nitro	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MZ0	VARIO EVO 160 ABS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	MZ0	VARIO EVO 160 ABS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	NE0	VARIO 125 CBS ISS	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	NE0	VARIO 125 CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	NF0	VARIO 125 STREET	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
00888	PT. SINAR SENTOSA MOTORA - ABUNJANI	NF0	VARIO 125 STREET	RFS	Ready	>150	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	GB4	REVO FIT	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	GB4	REVO FIT	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	GD4	REVO X	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	GD4	REVO X	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	GF5	SUPRA X 125 CW	RFS	Ready	61-90	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MJ1	BEAT SPORTY CBS	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MK1	BEAT SPORTY CBS ISS DELUXE	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MK1	BEAT SPORTY CBS ISS DELUXE	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	ML1	BEAT SPORTY DLX SMART KEY	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MM1	BEAT STREET	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MM1	BEAT STREET	RFS	Ready	61-90	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MM1	BEAT STREET	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MM2	BEAT STREET	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MRB	SCOOPY FASHION	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MS1	SCOOPY PRESTIGE	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MT1	PCX160 CBS	RFS	Soft Booking	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MX0	ICON E:	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MYA	VARIO EVO 160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	MZ0	VARIO EVO 160 ABS	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	NE0	VARIO 125 CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	NF0	VARIO 125 STREET	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	NF0	VARIO 125 STREET	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01118	PT. CITRA KARYA INTISENTOSA I	NF0	VARIO 125 STREET	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	ESK	CRF150L	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	ESL	CRF150L	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	ESL	CRF150L	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	GB4	REVO FIT	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	GB4	REVO FIT	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	GD4	REVO X	RFS	Ready	0-30	6	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	GF5	SUPRA X 125 CW	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	GF5	SUPRA X 125 CW	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	HJK	NEW SUPRA GTR150	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	HJK	NEW SUPRA GTR150	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	JMM	CBR 150R STD	RFS	Soft Booking	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	JS0	CB150R STREETFIRE	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	KG0	CB150 VERZA CW	RFS	Intransit	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	LY2	GENIO CBS	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	LZ2	GENIO CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MF1	STYLO 160 CBS	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MF1	STYLO 160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MG1	STYLO 160 ABS	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MG1	STYLO 160 ABS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MGA	STYLO 160 ABS SPECIAL	RFS	Intransit	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ1	BEAT SPORTY CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ1	BEAT SPORTY CBS	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ1	BEAT SPORTY CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ2	BEAT SPORTY CBS	RFS	Intransit	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	6	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	7	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
01354	PT. BADORAY MOTOR - LINTAS	MK2	BEAT SPORTY CBS ISS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
